rooms,garages,useful_area,value,interior_quality,time_on_market,has_outlier
2.0,1.0,80.0,640779.0,2,107.0,0
3.0,2.0,180.0,1860540.0,2,94.2097705637242,0
2.0,2.0,79.0,855203.0,3,107.69324621274187,0
4.0,4.0,450.0,4710890.0,2,105.37156176432433,0
4.0,4.0,258.0,4844330.0,3,3.0,0
7.0,1.0,45.0,408187.0,5,50.0,1
2.0,1.0,119.0,1578130.0,4,36.361783454339474,0
3.0,1.0,150.0,1216690.0,5,19.40785891965252,0
1.0,1.0,40.0,411794.0,2,154.0,0
3.0,2.0,80.0,961186.0,4,277.4532726838757,0
2.0,1.0,72.0,600155.0,2,23.0,0
3.0,3.0,300.0,2879170.0,5,102.09212725742852,0
2.0,1.0,80.0,724549.0,2,56.0,0
2.0,1.0,69.0,766140.0,1,16.0,0
2.0,2.0,57.0,480008.0,1,276.7274100893502,0
4.0,4.0,280.0,3492300.0,3,46.81491228220163,0
3.0,4.0,129.0,1042440.0,5,324.0,0
3.0,4.0,170.0,2646920.0,2,325.87201559946755,0
3.0,1.0,63.0,497199.0,3,13.0,0
3.0,2.0,164.0,1520370.0,5,50.00030725874735,0
2.0,1.0,105.0,883477.0,1,6.0,0
3.0,2.0,130.0,1621830.0,2,302.0632318426263,0
3.0,3.0,269.0,4498530.0,5,218.58584517086797,0
3.0,2.0,98.0,577026.0,1,31.0,0
2.0,1.0,73.0,424057.0,4,55.485382758942286,0
3.0,2.0,188.0,1947310.0,4,142.33290656672315,0
3.0,2.0,108.0,1043810.0,4,14.0,0
4.0,4.0,288.0,3314070.0,3,14.0,0
3.0,2.0,88.0,793111.0,5,73.71978538346843,0
3.0,2.0,182.0,2033270.0,5,119.55962659768478,0
4.0,4.0,239.0,2637820.0,2,70.26563745766506,0
2.0,1.0,72.0,1096670.0,3,130.9012091747565,0
2.0,1.0,85.0,643933.0,3,58.0,0
2.0,1.0,60.0,629194.0,1,196.23559581407173,0
2.0,2.0,56.0,897577.0,3,137.2518695861799,0
1.0,2.0,72.0,939050.0,3,293.08425572590335,0
3.0,1.0,100.0,877633.0,5,270.0,0
4.0,3.0,197.0,1315060.0,5,41.0,0
2.0,1.0,82.0,750282.0,2,21.45462860519796,0
3.0,2.0,168.0,1933960.0,4,273.9090378827614,0
1.0,1.0,29.0,215716.0,2,148.0,0
3.0,1.0,96.0,416738.0,2,49.0,0
3.0,3.0,140.0,1328760.0,3,233.76419888152734,0
4.0,2.0,206.0,2159070.0,2,44.92365332777904,0
2.0,1.0,87.0,564808.0,2,73.0,0
2.0,1.0,143.0,1386030.0,2,87.0,0
2.0,2.0,51.0,570493.0,1,158.0,0
4.0,3.0,114.0,841943.0,1,251.35808288018782,0
1.0,1.0,37.0,399542.0,1,9.033690602514998,0
3.0,2.0,94.0,844494.0,2,193.78596105161026,0
3.0,1.0,95.0,791690.0,1,17.0,0
2.0,2.0,62.0,762144.0,4,177.3874574399976,0
4.0,2.0,198.0,2234500.0,2,224.15456217618416,0
3.0,3.0,145.0,1088710.0,4,102.09507731651472,0
4.0,4.0,385.0,4208670.0,5,182.8702559235221,0
3.0,2.0,126.0,1365150.0,2,80.23153893316245,0
2.0,1.0,97.0,657141.0,1,7.0,0
2.0,2.0,100.0,1074080.0,3,1.0,0
3.0,1.0,80.0,892320.0,2,34.0,0
4.0,2.0,120.0,1760410.0,3,191.4053444054112,0
4.0,4.0,243.0,3311820.0,3,61.0,0
3.0,4.0,328.0,3587890.0,4,318.3243732984593,0
3.0,2.0,126.0,1055720.0,5,36.0,0
4.0,4.0,9.18,1547980.0,3,213.0,1
3.0,1.0,120.0,1017450.0,2,99.0,0
4.0,5.0,314.0,3931230.0,4,276.6815629909974,0
4.0,3.0,223.0,2757950.0,3,139.1522452379334,0
3.0,3.0,384.0,1831370.0,2,14.2408301214541,0
2.0,1.0,55.0,311394.0,5,24.0,0
2.0,1.0,60.0,487397.0,4,5.0,0
3.0,2.0,94.0,826944.0,2,6585.59,1
2.0,1.0,70.0,738566.0,5,71.0,0
3.0,3.0,143.0,1839210.0,2,173.75121307558533,0
3.0,1.0,186.0,90827935.15,1,15.0,1
3.0,3.0,180.0,1689540.0,5,8.0,0
4.0,4.0,225.0,1713050.0,4,86.0,0
1.0,1.0,60.0,544249.0,4,112.0,0
3.0,3.0,220.0,3270990.0,4,122.34501413041814,0
3.0,1.0,115.0,973773.0,4,218.966613529841,0
3.0,1.0,100.0,846195.0,5,9.0,0
3.0,1.0,190.0,1870580.0,1,44.0,0
2.0,1.0,70.0,623726.0,1,21.0,0
3.0,1.0,61.0,584894.0,1,164.0128726049505,0
3.0,2.0,118.0,949345.0,4,229.0,0
2.0,2.0,53.0,545469.0,1,113.0,0
3.0,1.0,115.0,1069650.0,5,108.0,0
2.0,1.0,78.0,753864.0,4,49.30040317683889,0
2.0,1.0,85.0,937780.0,3,99.0,0
3.0,2.0,125.0,1536580.0,5,38.0,0
3.0,2.0,138.0,1228790.0,4,42.0,0
4.0,4.0,325.0,4358510.0,2,227.9719268971828,0
2.0,1.0,63.0,622706.0,3,69.20089880138246,0
2.0,2.0,68.0,540193.0,4,60.0,0
2.0,10.0,136.0,2101750.0,2,57.49345133702714,1
3.0,3.0,180.0,1607180.0,4,306.83603141744663,0
3.0,2.0,156.0,1157810.0,4,47.0,0
4.0,2.0,157.0,1164620.0,3,320.9349006716379,0
3.0,1.0,125.0,1132350.0,2,41.0,0
2.0,1.0,70.0,820481.0,5,139.0,0
3.0,2.0,97.0,1021120.0,1,56.151293492871524,0
4.0,3.0,195.0,1152900.0,2,29.0,0
1.0,1.0,52.0,911924.0,1,231.30291936175453,0
4.0,3.0,460.0,4621100.0,1,190.9826020938311,0
1.0,2.0,100.0,1166090.0,2,45.0,0
2.0,1.0,86.0,997817.0,4,101.0,0
1.0,1.0,28.0,367692.0,2,10.0,0
3.0,5.0,340.0,4805990.0,4,131.0,0
3.0,2.0,240.0,3665820.0,5,103.42665695145972,0
4.0,2.0,240.0,1701070.0,1,105.0,0
1.0,1.0,49.0,371790.0,4,76.0,0
3.0,1.0,100.0,694716.0,5,88.23711089226144,0
3.0,1.0,200.0,1838450.0,3,36.0,0
4.0,4.0,255.0,1492020.0,3,159.39821302660346,0
3.0,1.0,118.0,765432.0,3,9.0,0
3.0,2.0,190.0,1729130.0,4,9.867234072411426,0
4.0,3.0,380.0,4372710.0,4,12.155735735889467,0
2.0,1.0,57.0,601572.0,4,235.0,0
3.0,2.0,130.0,1161920.0,2,175.30548986778751,0
3.0,3.0,142.0,1460180.0,4,65.21299734447919,0
1.0,1.0,34.0,413088.0,4,112.0,0
3.0,1.0,130.0,1366700.0,4,157.0,0
3.0,2.0,85.0,1002360.0,3,217.1450310923988,0
3.0,1.0,98.0,1144280.0,3,108.67466090429531,0
3.0,1.0,80.0,873467.0,5,10.0,0
4.0,3.0,158.0,1739430.0,1,12.0,0
2.0,1.0,66.0,619212.0,2,200.0,0
1.0,1.0,50.0,423097.0,1,5.0,0
3.0,3.0,300.0,2229270.0,4,321.05995480597875,0
3.0,1.0,96.0,959006.0,4,92.0,0
1.0,1.0,34.0,521829.0,1,252.23596289252254,0
4.0,3.0,246.0,2805980.0,3,193.67025367727746,0
2.0,1.0,85.0,707959.0,1,84.0,0
2.0,2.0,85.0,698317.0,1,47.0,0
2.0,1.0,82.0,688441.0,5,178.0,0
3.0,1.0,112.0,1255120.0,1,249.1813068948105,0
3.0,2.0,145.0,2127170.0,1,308.8296433654952,0
1.0,1.0,41.0,512273.0,3,67.16184947784497,0
4.0,4.0,283.0,2806970.0,3,53.001421687000686,0
4.0,5.0,421.0,4547450.0,3,267.2324363217673,0
2.0,1.0,70.0,381477.0,4,146.0,0
3.0,1.0,110.0,930814.0,4,124.68472859599309,0
2.0,2.0,75.0,800275.0,1,72.0,0
1.0,1.0,46.0,560110.0,4,3.0,0
4.0,1.0,174.0,2582350.0,1,307.4598929456705,0
4.0,3.0,216.0,1948660.0,5,46.00451141698598,0
4.0,2.0,124.0,882594.0,3,39.0,0
3.0,1.0,150.0,1547120.0,2,333.3272501163142,0
4.0,4.0,232.0,2220190.0,3,305.47771913360305,0
4.0,3.0,190.0,2688980.0,5,196.81719244071823,0
3.0,5.0,245.0,2148360.0,5,231.99812222810505,0
3.0,1.0,76.0,538800.0,2,71.0,0
3.0,2.0,201.0,2187270.0,1,16.0,0
3.0,2.0,79.0,1203290.0,5,237.0,0
2.0,10.0,97.0,1055300.0,2,293.16080927753393,1
2.0,1.0,73.0,895736.0,4,48.25890642953275,0
1.0,1.0,91.0,1181790.0,1,200.0,0
4.0,4.0,400.0,2926930.0,4,114.96332904035187,0
3.0,2.0,207.0,106012869.78,2,93.0,1
4.0,3.0,150.0,1484700.0,10,110.34432113424818,1
3.0,2.0,90.0,1103380.0,2,154.0,0
3.0,2.0,110.0,1108420.0,3,4.0,0
3.0,2.0,109.0,902903.0,5,242.83092457119426,0
2.0,2.0,107.0,1650690.0,5,144.0,0
4.0,3.0,216.0,1801600.0,4,87.0,0
3.0,2.0,142.0,1611940.0,2,255.74129643912968,0
3.0,2.0,180.0,2640620.0,3,129.89067779563888,0
3.0,1.0,158.0,1891110.0,1,294.7925311822256,0
4.0,2.0,138.0,1296070.0,5,171.0,0
3.0,1.0,105.0,1180230.0,5,118.8653906522608,0
2.0,1.0,69.0,626367.0,1,84.0,0
4.0,2.0,316.0,3712410.0,1,137.0,0
3.0,1.0,129.0,1548820.0,4,162.1264853006899,0
2.0,1.0,100.0,1120640.0,5,147.31286387600053,0
4.0,3.0,122.0,1259410.0,1,5.0,0
2.0,2.0,58.0,705900.0,2,35.92405775124816,0
3.0,2.0,200.0,1930390.0,1,4.096749755823401,0
2.0,1.0,72.0,707642.0,5,106.0,0
2.0,3.0,201.0,1348630.0,4,113.51056423178068,0
2.0,1.0,65.0,628220.0,5,136.0,0
4.0,4.0,403.0,4760300.0,4,160.45146177675718,0
2.0,1.0,73.0,888062.0,4,359.15213709376525,0
3.0,1.0,79.0,555842.0,4,30.0,0
4.0,3.0,220.0,2409400.0,2,57.728953164236906,0
2.0,2.0,90.0,559762.0,2,4.0,0
3.0,2.0,176.0,1926150.0,5,74.65964678703583,0
1.0,1.0,35.0,394562.0,2,24.0,0
3.0,3.0,210.0,2175420.0,3,265.0,0
3.0,2.0,187.0,1223760.0,5,122.63010899856279,0
8.0,1.0,25.0,284101.0,2,9.0,1
2.0,2.0,72.0,514170.0,5,65.0,0
4.0,3.0,280.0,1971790.0,1,28.0,0
3.0,1.0,68.0,486796.0,3,41.59394877825646,0
4.0,3.0,190.0,2679750.0,4,345.7376697812764,0
1.0,1.0,38.0,610088.0,5,166.038865182321,0
4.0,4.0,160.0,2232940.0,1,125.0,0
4.0,4.0,260.0,1604080.0,3,12.0,0
3.0,2.0,96.0,983119.0,4,50.93862297817426,0
3.0,15.0,94.0,584246.0,1,32.4591809324707,1
3.0,2.0,380.0,4068040.0,5,268.6455932129383,0
3.0,2.0,220.0,2193710.0,2,4.1067461365979865,0
2.0,1.0,67.0,910964.0,5,49.555426771704596,0
3.0,2.0,127.0,1408010.0,5,59.285678549362316,0
3.0,3.0,142.0,1449040.0,4,311.5339776292082,0
4.0,4.0,280.0,1820390.0,3,7.228776226226765,0
3.0,1.0,95.0,634580.0,5,108.66499602077955,0
3.0,3.0,180.0,2222800.0,5,341.62896154645574,0
3.0,3.0,94.0,780834.0,5,58.0,0
1.0,1.0,58.0,721764.0,4,354.00561816473737,0
4.0,3.0,144.0,1658790.0,5,123.0,0
3.0,2.0,160.0,1773010.0,3,138.37047722320594,0
3.0,2.0,140.0,1235570.0,4,325.96560937442587,0
2.0,1.0,86.0,901582.0,5,102.0,0
3.0,2.0,92.0,780082.0,4,148.02738056498904,0
2.0,2.0,80.0,615655.0,5,4.0,0
4.0,3.0,207.0,2069270.0,4,130.79315743306728,0
1.0,1.0,40.0,429818.0,2,162.71246863972505,0
3.0,2.0,70.0,678031.0,5,285.7940411159265,0
3.0,1.0,90.0,860385.0,5,30.975441095484385,0
2.0,1.0,76.0,703199.0,2,4.0,0
4.0,4.0,250.0,2552710.0,4,70.69753194816475,0
2.0,1.0,50.0,528102.0,4,74.0,0
3.0,2.0,209.0,2424230.0,3,290.6718918741458,0
3.0,2.0,82.0,863880.0,5,267.0,0
2.0,1.0,90.0,959399.0,3,90.73840537034012,0
2.0,1.0,70.0,788624.0,2,123.0,0
4.0,3.0,154.0,1499140.0,4,3.6573753814053367,0
3.0,1.0,86.0,609694.0,5,19.0,0
3.0,2.0,125.0,1044020.0,3,93.31124074609151,0
4.0,1.0,180.0,1847980.0,3,5.0,0
4.0,3.0,173.0,1905360.0,1,38.0,0
3.0,3.0,145.0,1845850.0,2,2.0,0
4.0,3.0,244.0,2967320.0,4,130.46902367616693,0
2.0,2.0,226.0,1179500.0,2,31.0,0
3.0,4.0,204.0,1872140.0,2,34.0,0
4.0,4.0,240.0,1821770.0,4,158.7858571646833,0
3.0,2.0,450.0,4346220.0,1,252.6011432963052,0
3.0,2.0,184.0,2493960.0,5,63.232150103354165,0
3.0,3.0,209.0,2966550.0,2,14.747077586119698,0
15.0,2.0,70.0,916459.0,5,105.13586991235151,1
3.0,3.0,183.0,1263480.0,1,66.0,0
2.0,2.0,86.0,1499990.0,5,212.84530808694717,0
2.0,1.0,62.0,552017.0,1,107.0,0
4.0,5.0,262.0,3365530.0,4,167.77466916894733,0
3.0,2.0,181.0,930330.0,5,20.0,0
2.0,1.0,51.0,249540.0,3,18.0,0
2.0,1.0,84.0,690525.0,2,11.0,0
3.0,3.0,210.0,1561390.0,2,14.0,0
3.0,2.0,134.0,771529.0,2,6.0,0
4.0,4.0,275.0,3092600.0,4,322.75451909902364,0
2.0,1.0,75.0,617804.0,1,59.0,0
4.0,4.0,176.0,2315150.0,3,3.612364015123326,0
2.0,1.0,80.0,707481.0,5,64.0,0
3.0,2.0,98.0,891906.0,5,281.167881450886,0
2.0,1.0,80.0,828644.0,1,3.216749297925352,0
3.0,1.0,75.0,424010.0,2,48.0,0
1.0,2.0,126.0,2014840.0,4,149.1385672977891,0
2.0,1.0,61.0,387617.0,3,11.0,0
3.0,1.0,90.0,963742.0,2,182.3255050949062,0
3.0,1.0,72.0,499334.0,5,60.0,0
2.0,1.0,56.0,372823.0,5,116.29034115210385,0
2.0,15.0,50.0,482737.0,4,126.52900225001876,1
2.0,1.0,62.0,577009.0,3,49.0,0
3.0,2.0,153.0,1591160.0,1,223.19772607128616,0
2.0,1.0,133.0,769875.0,4,227.0,0
3.0,3.0,140.0,1201310.0,1,121.0,0
2.0,1.0,78.0,577654.0,4,87.0,0
2.0,1.0,100.0,1517690.0,5,203.54036778127175,0
3.0,1.0,129.0,1609350.0,2,83.75870053736854,0
2.0,1.0,65.0,669165.0,0,146.28293032590804,1
4.0,2.0,261.0,2073220.0,5,122.0,0
1.0,1.0,41.0,304014.0,1,172.40044747072028,0
4.0,5.0,350.0,3171010.0,4,5714.86,1
4.0,4.0,280.0,3795160.0,2,18.0,0
4.0,2.0,280.0,3263630.0,4,29.01452288868218,0
3.0,3.0,273.0,4652330.0,1,39.62506351803143,0
3.0,2.0,126.0,1117220.0,3,21.0,0
4.0,2.0,141.0,1680470.0,3,353.36512943704133,0
3.0,2.0,180.0,1252020.0,1,13.0,0
3.0,2.0,157.0,916382.0,1,60.0,0
3.0,4.0,220.0,2136500.0,2,58.471474803481094,0
3.0,2.0,112.0,957776.0,3,106.90178690910965,0
2.0,1.0,86.0,851037.0,4,32.0,0
4.0,6.0,283.0,1830640.0,1,61.0,0
4.0,4.0,454.0,4907140.0,4,192.70170424503902,0
4.0,4.0,324.0,4042840.0,3,253.01954920404896,0
1.0,1.0,48.0,513996.0,5,102.0,0
3.0,1.0,113.0,1319420.0,5,168.46372011741968,0
4.0,3.0,320.0,3556190.0,2,201.39285208950022,0
3.0,2.0,172.0,2049940.0,3,220.66499906860005,0
2.0,1.0,80.0,998047.0,3,278.78977499988633,0
3.0,1.0,121.0,1074630.0,1,11.138306706530798,0
3.0,1.0,68.0,513635.0,4,96.30506227369072,0
3.0,2.0,92.0,1389370.0,1,62.830277180797566,0
2.0,1.0,65.0,424600.0,4,40.0,0
2.0,1.0,44.0,224014.0,4,46.0,0
4.0,5.0,404.0,3043290.0,5,43.78080474446663,0
2.0,1.0,97.0,1120610.0,2,164.4662809156438,0
4.0,4.0,196.0,1893090.0,1,223.51527751207448,0
4.0,3.0,225.0,2627390.0,3,144.76077526247792,0
2.0,1.0,99.0,1351600.0,1,155.0,0
3.0,2.0,144.0,2529860.0,5,236.6178933165533,0
2.0,1.0,85.0,838258.0,4,62.92903908361146,0
2.0,1.0,85.0,719265.0,2,220.1612576417112,0
3.0,1.0,140.0,1383050.0,4,53.0,0
3.0,2.0,91.0,915688.0,4,8.0,0
3.0,2.0,75.0,674379.0,3,72.64508739018366,0
2.0,1.0,97.0,851304.0,4,88.69725952407997,0
1.0,1.0,48.0,414834.0,3,6.0,0
4.0,5.0,480.0,4900160.0,4,278.74874196979914,0
2.0,1.0,64.0,563883.0,5,88.31215653952852,0
3.0,1.0,115.0,1098420.0,2,196.0,0
3.0,2.0,3341.29,571111.0,2,1307.42,1
4.0,3.0,198.0,2618020.0,4,95.32587932453528,0
3.0,2.0,80.0,690704.0,3,192.0,0
4.0,4.0,266.0,4263810.0,3,156.0,0
3.0,2.0,192.0,1760450.0,1,318.9673276248093,0
3.0,3.0,2465.62,1646430.0,2,257.0,1
4.0,4.0,324.0,4042840.0,3,7688.33,1
4.0,3.0,274.0,2032520.0,1,7.538766703588879,0
3.0,1.0,122.0,1165440.0,3,174.0,0
12.0,1.0,70.0,954640.0,4,146.47855517031857,1
2.0,1.0,117.0,1304940.0,2,321.9788432254685,0
3.0,2.0,118.0,1324110.0,3,304.9850962196463,0
3.0,3.0,319.0,3119790.0,1,17.285934340980074,0
2.0,1.0,100.0,1014070.0,4,41.088528380135116,0
4.0,2.0,154.0,1916410.0,4,329.50525802388717,0
2.0,1.0,55.0,640217.0,2,63.198382616466674,0
3.0,2.0,116.0,1229610.0,5,161.81909943047512,0
4.0,2.0,125.0,839956.0,1,89.0,0
2.0,1.0,60.0,728784.0,3,283.7040458719921,0
2.0,1.0,56.0,587248.0,3,205.9136581601872,0
2.0,2.0,180.0,2287140.0,5,299.21558207840314,0
3.0,1.0,95.0,760868.0,2,233.902343666916,0
3.0,1.0,75.0,500067.0,3,95.01435064534357,0
4.0,4.0,291.0,3197270.0,2,22.0,0
1.0,1.0,44.0,433975.0,4,48.48499665843818,0
4.0,3.0,292.0,3755590.0,3,83.6821277187477,0
3.0,2.0,138.0,1298730.0,1,50.0,0
4.0,5.0,250.0,2990540.0,5,228.37443581171902,0
3.0,1.0,103.0,933638.0,4,68.0,0
3.0,3.0,191.0,2560840.0,2,54.675395563641565,0
1.0,2.0,82.0,738236.0,1,69.0,0
3.0,2.0,180.0,2111990.0,3,1.963894493885792,0
3.0,2.0,225.0,3300780.0,4,29.97668751595686,0
2.0,2.0,84.0,1333630.0,4,66.20252145412584,0
2.0,1.0,85.0,745988.0,4,167.0,0
3.0,1.0,2100.59,592110.0,3,11.810587732749019,1
4.0,3.0,286.0,3798240.0,2,1752.75,1
3.0,1.0,74.0,659368.0,2,10.0,0
1.0,1.0,80.0,1543210.0,5,3641.67,1
4.0,4.0,334.0,3796530.0,4,295.3940016957647,0
3.0,3.0,280.0,2361400.0,4,310.1867938729347,0
3.0,1.0,115.0,914190.0,2,96.29059208630707,0
2.0,2.0,108.0,918693.0,1,48.0,0
4.0,4.0,315.0,3402480.0,3,189.12957317732025,0
4.0,3.0,260.0,2717150.0,2,299.7812519135261,0
2.0,1.0,75.0,487155.0,3,34.0,0
3.0,3.0,237.0,2614440.0,2,10.0,0
3.0,1.0,170.0,1459180.0,1,2.0,0
3.0,1.0,110.0,1372310.0,2,331.34671827915963,0
4.0,1.0,113.0,1051050.0,2,68.2472522325832,0
1.0,1.0,96.0,1134980.0,1,18.0,0
2.0,1.0,95.0,1103010.0,4,92.822569585973,0
3.0,4.0,260.0,3598120.0,5,207.7619802865509,0
3.0,1.0,160.0,1850230.0,1,46.0,0
4.0,2.0,208.0,1511800.0,2,136.67247299868447,0
4.0,3.0,288.0,2550160.0,4,48.04657520139637,0
2.0,1.0,89.0,1094830.0,2,75.0,0
2.0,3.0,272.0,3310760.0,0,44.410007387687905,1
2.0,2.0,151.0,1467440.0,5,282.0,0
2.0,1.0,59.0,445583.0,4,5.0,0
2.0,2.0,80.0,644264.0,4,113.0,0
3.0,2.0,101.0,1457560.0,2,269.32112936840247,0
4.0,2.0,149.0,1571550.0,4,147.65847524846237,0
3.0,2.0,118.0,1109380.0,1,184.1682761224297,0
1.0,1.0,42.0,423926.0,5,98.95441652046426,0
4.0,4.0,223.0,1631540.0,2,5.0,0
2.0,1.0,56.0,503487.0,2,70.38006970464761,0
2.0,1.0,48.0,471375.0,2,125.0,0
2.0,1.0,160.0,2347220.0,1,55.19592453290312,0
3.0,2.0,78.0,762350.0,4,98.60109815717202,0
3.0,3.0,217.0,2594280.0,2,76.0,0
1.0,2.0,45.0,583543.0,4,50.00518197277086,0
3.0,2.0,300.0,2647120.0,4,39.0,0
3.0,1.0,125.0,1151970.0,3,119.0,0
3.0,2.0,130.0,1231940.0,2,5.568372365328238,0
4.0,5.0,272.0,4753950.0,1,106.0,0
3.0,2.0,225.0,2763420.0,2,326.1973784247505,0
3.0,1.0,95.0,745272.0,5,181.53210325674482,0
4.0,3.0,212.0,2110130.0,1,232.5606811828044,0
4.0,3.0,163.0,2207600.0,4,154.14144462200278,0
2.0,1.0,61.0,722747.0,4,96.61497721799292,0
2.0,2.0,70.0,960000.0,1,48.95184674186613,0
3.0,3.0,148.0,1276480.0,1,85.0,0
3.0,2.0,300.0,4201650.0,5,68.42946225023579,0
4.0,2.0,133.0,1637830.0,5,203.50232360992987,0
3.0,2.0,230.0,1938760.0,3,38.0,0
3.0,2.0,200.0,1445740.0,5,74.9054847624124,0
4.0,1.0,198.0,1275410.0,3,41.78397585554296,0
4.0,2.0,130.0,970384.0,5,202.79175346068538,0
3.0,1.0,116.0,1436950.0,1,11.0,0
3.0,2.0,113.0,1328280.0,4,66.0,0
2.0,1.0,48.0,496613.0,5,158.78748385560425,0
4.0,4.0,370.0,3864890.0,1,185.6010321800737,0
2.0,1.0,147.0,1635390.0,5,354.6146136920538,0
4.0,3.0,160.0,1821720.0,1,75.0,0
1.0,1.0,75.0,772113.0,1,10.0,0
4.0,3.0,115.0,1138140.0,3,14.0,0
2.0,1.0,68.0,415947.0,4,72.0,0
4.0,5.0,370.0,4348080.0,4,357.61452514053383,0
4.0,2.0,143.0,1220060.0,1,27.0,0
2.0,1.0,97.0,751446.0,2,26.0,0
3.0,3.0,240.0,2530990.0,4,45.94476056048234,0
2.0,2.0,70.0,873504.0,1,14.0,0
3.0,3.0,167.0,1446460.0,5,266.0,0
4.0,3.0,136.0,1270520.0,2,25.0,0
2.0,1.0,55.0,463166.0,4,325.31613630240366,0
3.0,3.0,120.0,2081060.0,3,310.98397467686686,0
3.0,4.0,217.0,2095930.0,5,64.0,0
3.0,2.0,130.0,1868080.0,4,83.1108163105803,0
3.0,4.0,218.0,2733260.0,5,80.0664749444907,0
2.0,2.0,75.0,813159.0,4,19.588879211019297,0
2.0,1.0,90.0,849441.0,1,12.0,0
3.0,1.0,132.0,1624130.0,4,105.95799835269591,0
3.0,1.0,107.0,1379500.0,4,54.23909959661329,0
4.0,3.0,158.0,1768480.0,2,160.86157655703303,0
2.0,1.0,80.0,772155.0,3,167.0,0
3.0,3.0,114.0,1294620.0,2,195.83881993163877,0
2.0,1.0,73.0,778117.0,1,12.868975751854846,0
4.0,4.0,221.0,3303970.0,3,135.0,0
2.0,1.0,60.0,461341.0,3,75.0,0
3.0,2.0,150.0,2146480.0,5,112.0,0
3.0,2.0,181.0,1106620.0,5,60.0,0
4.0,2.0,150.0,2086120.0,3,69.71389956153996,0
1.0,1.0,38.0,465877.0,1,21.075951693019167,0
1.0,1.0,40.0,470493.0,4,12.001451754678149,0
4.0,3.0,185.0,1164970.0,5,28.0,0
4.0,1.0,152.0,1703370.0,5,98.0,0
3.0,1.0,120.0,1175570.0,3,27.0,0
3.0,3.0,192.0,1881990.0,3,21.0,0
4.0,2.0,240.0,1851040.0,3,67.51045922642028,0
3.0,1.0,75.0,670972.0,1,86.0,0
3.0,4.0,223.0,4280130.0,2,51.502656552681685,0
1.0,1.0,47.0,588891.0,2,203.4875380738515,0
4.0,4.0,376.0,3345410.0,3,249.34746322043875,0
3.0,2.0,181.0,1106620.0,1,64.0,0
4.0,4.0,234.0,1001630.0,2,10.0,0
3.0,4.0,185.0,2251010.0,1,122.0,0
3.0,1.0,150.0,1268290.0,3,42.0,0
4.0,3.0,208.0,2410540.0,4,269.8148994630918,0
2.0,1.0,80.0,641054.0,2,150.67483254424656,0
3.0,2.0,100.0,1238490.0,1,67.12710790501579,0
2.0,1.0,85.0,816332.0,2,219.59372029437702,0
3.0,2.0,230.0,3374130.0,1,210.12022433586583,0
3.0,1.0,100.0,1042450.0,4,96.41689395937472,0
3.0,1.0,110.0,957511.0,2,15.0,0
2.0,2.0,74.0,908507.0,5,252.43141428605603,0
8.0,3.0,225.0,2627390.0,3,144.76077526247792,1
2.0,1.0,70.0,459862.0,1,81.0,0
3.0,1.0,127.0,1461980.0,4,145.459459409565,0
2.0,2.0,82.0,776911.0,3,11.0,0
3.0,3.0,174.0,1697910.0,4,15.0,0
1.0,1.0,31.0,685516.0,1,134.87286369699166,0
4.0,4.0,500.0,2163220.0,1,24.02008013411559,0
3.0,2.0,79.0,556288.0,4,164.9478717535446,0
4.0,4.0,213.0,2584530.0,4,258.62686928197996,0
4.0,2.0,150.0,1482870.0,4,319.69601579039073,0
3.0,2.0,100.0,1115750.0,2,94.39570665018242,0
2.0,1.0,55.0,767574.0,1,267.9694099445454,0
4.0,2.0,114.0,1237590.0,2,104.03595173214504,0
4.0,3.0,148.0,2425190.0,5,81.1659382397648,0
3.0,3.0,140.0,38641.32,5,138.48293117461722,1
2.0,1.0,85.0,821518.0,3,163.0,0
4.0,4.0,257.0,4680580.0,2,292.5564801547345,0
3.0,2.0,108.0,1068570.0,4,41.0,0
2.0,2.0,88.0,1194880.0,3,43.0,0
2.0,1.0,90.0,761575.0,5,138.72956870277028,0
4.0,4.0,280.0,4307900.0,5,225.69089925259,0
1.0,1.0,38.0,391204.0,3,106.0,0
3.0,2.0,146.0,1054530.0,5,30.0,0
3.0,1.0,2302.18,694716.0,5,6922.66,1
2.0,2.0,78.0,699255.0,4,205.0,0
3.0,2.0,102.0,1066810.0,2,27.0,0
3.0,1.0,120.0,1327060.0,4,66.0,0
3.0,1.0,117.0,817306.0,1,145.6692270714139,0
4.0,4.0,220.0,1704230.0,4,22.19627724948781,0
3.0,4.0,239.0,2727780.0,2,34.914910423041356,0
2.0,1.0,60.0,444372.0,4,42.0,0
3.0,1.0,190.0,2682100.0,4,223.0,0
3.0,2.0,87.0,751825.0,3,44.0,0
4.0,2.0,1.6,3775980.0,4,221.5283887112079,1
3.0,2.0,179.0,3139120.0,2,105.28791326957868,0
4.0,3.0,187.0,2646520.0,2,93.0,0
4.0,5.0,250.0,2802720.0,5,35.82169844387575,0
3.0,4.0,288.0,4693920.0,5,325.22542402285245,0
4.0,4.0,257.0,3480700.0,5,197.0,0
3.0,1.0,133.0,1659250.0,2,325.250715923019,0
2.0,1.0,68.0,332720.0,1,73.0,0
4.0,3.0,201.0,2653060.0,4,83.42255455060867,0
4.0,3.0,208.0,3218990.0,4,40.0,0
2.0,1.0,80.0,773956.0,1,5.0,0
3.0,2.0,105.0,1184240.0,4,88.93438144371027,0
