rooms,garages,useful_area,latitude,longitude,value,interior_quality,time_on_market,sold
3.0,2.0,85,-23.5283058,-46.7302384,896394,4,336.7601562053543,0
3.0,1.0,124,-23.5867232,-46.626853,798334,3,43.0,1
4.0,3.0,220,-23.5780774,-46.6388768,2103200,4,73.7038990339209,0
2.0,1.0,58,-23.63904,-46.735637,371633,2,200.99764085058325,0
2.0,1.0,54,-23.5591486,-46.6558302,742279,2,7.0,1
3.0,3.0,210,-23.6153912,-46.6246068,1561390,2,14.0,1
3.0,1.0,110,-23.5704627,-46.6576136,1050370,4,170.4008200321134,0
3.0,2.0,152,-23.6003563,-46.7307241,747651,3,16.0,1
4.0,3.0,296,-23.5381047,-46.6546391,1860900,2,28.169365800452656,0
2.0,2.0,77,-23.601446,-46.717651,690290,1,51.0,1
3.0,2.0,94,-23.5739513,-46.6053806,900609,2,126.40983191785396,0
4.0,3.0,218,-23.6037763,-46.6698106,2686500,2,94.0,1
4.0,4.0,294,-23.5718418,-46.6487444,4504470,3,70.09918313799061,0
3.0,2.0,166,-23.5637645,-46.5864487,1206530,3,209.8551499912157,0
2.0,1.0,75,-23.5092964,-46.6531503,555826,5,90.59422331677261,0
3.0,1.0,136,-23.538264,-46.668714,1147910,2,15.0,1
2.0,1.0,75,-23.6300605,-46.63968,601779,1,183.94139648516045,0
2.0,1.0,99,-23.5728344,-46.658414,955660,3,10.178629813548245,0
4.0,5.0,363,-23.6075572,-46.6651383,3888050,1,30.0,1
3.0,2.0,92,-23.6015811,-46.645289,950941,2,108.0,1
2.0,2.0,61,-23.5756545,-46.7328976,366447,2,31.0,1
1.0,1.0,37,-23.5843725,-46.6751626,529154,1,78.0,1
2.0,1.0,80,-23.5596068,-46.6398971,558000,5,149.0,1
2.0,1.0,45,-23.5593982,-46.6208586,315586,5,106.0,1
1.0,1.0,43,-23.571426,-46.6390069,510226,2,320.3022335009719,0
2.0,2.0,57,-23.6152413,-46.6356126,460860,1,99.0,1
1.0,1.0,35,-23.6068064,-46.6387132,311622,2,45.0,1
3.0,1.0,104,-23.5788322,-46.6127237,682992,4,180.0,1
2.0,1.0,134,-23.5829995,-46.6047609,1060450,4,93.58709391221069,0
2.0,2.0,74,-23.6143191,-46.6884839,1041680,2,121.21370730874023,0
2.0,1.0,59,-23.49997,-46.6207231,564617,1,197.1372971104289,0
3.0,2.0,180,-23.6162516,-46.6239308,1252020,1,13.0,1
3.0,3.0,300,-23.6211335,-46.7390368,1768690,3,69.93121449728844,0
3.0,3.0,280,-23.538985,-46.6601567,3263630,2,283.0389528067246,0
3.0,2.0,245,-23.53811,-46.703523,1678800,5,175.0,1
1.0,1.0,140,-23.5661212,-46.6858671,1746580,3,11.0,1
2.0,1.0,56,-23.573762,-46.63976,447511,1,12.0,1
3.0,1.0,110,-23.5379732,-46.673853,829908,3,3.0,1
4.0,4.0,350,-23.6031519,-46.6688462,4512250,1,19.71246593699039,0
3.0,2.0,130,-23.5372768,-46.6799311,1376860,4,279.9232347385328,0
1.0,1.0,60,-23.5734175,-46.613488,273151,4,36.90568050670795,0
2.0,1.0,51,-23.5633275,-46.6432871,788094,3,70.56296813996036,0
4.0,2.0,130,-23.6284623,-46.7087046,1413640,2,132.01267571053629,0
3.0,3.0,178,-23.6160194,-46.6810369,2475040,2,94.82106348992417,0
1.0,1.0,49,-23.6176824,-46.6949631,579313,1,100.41627596865534,0
3.0,3.0,240,-23.6075148,-46.6544005,2451120,5,113.4620858232377,0
3.0,4.0,207,-23.6049194,-46.7013241,2688170,5,162.36169650378415,0
1.0,1.0,53,-23.6385846,-46.6695042,512762,2,41.0,1
4.0,2.0,182,-23.5513556,-46.7185483,1607760,1,89.0,1
4.0,3.0,163,-23.6223279,-46.6699387,2055680,1,69.0,1
1.0,1.0,46,-23.6144542,-46.6824649,485065,1,80.0,1
4.0,3.0,203,-23.5312256,-46.6969591,1615970,1,93.0,1
1.0,1.0,35,-23.5653004,-46.6158602,257898,1,50.0,1
2.0,1.0,65,-23.6435332,-46.6343666,414677,5,204.78811280491288,0
2.0,1.0,86,-23.5436607,-46.6542107,728213,4,36.661444682644515,0
3.0,2.0,159,-23.6141232,-46.6831173,1554510,5,217.0,1
2.0,1.0,53,-23.5865922,-46.6263166,413756,2,72.8878257240413,0
4.0,4.0,157,-23.5525658,-46.5747897,1331230,2,14.864391462869374,0
1.0,1.0,50,-23.5455719,-46.6502271,560319,4,119.70188100704365,0
3.0,1.0,60,-23.5531288,-46.6618411,559988,4,209.50166522112897,0
2.0,1.0,85,-23.6183913,-46.6458299,534381,2,1.0,1
3.0,1.0,90,-23.6355489,-46.6400291,574168,1,8.0,1
3.0,2.0,108,-23.4933656,-46.6263222,1033540,1,30.645401406542806,0
3.0,2.0,95,-23.587962,-46.6403353,891896,5,284.89852346832964,0
3.0,1.0,98,-23.5698503,-46.6545364,902314,4,4.0,1
3.0,3.0,168,-23.598362,-46.6822966,1968270,3,196.0,1
3.0,2.0,91,-23.5238963,-46.6936924,887424,5,35.0,1
1.0,1.0,76,-23.5600899,-46.6987987,931531,4,132.86138112622876,0
3.0,2.0,190,-23.5581704,-46.6635731,2787320,1,171.68729998354607,0
4.0,3.0,432,-23.5029977,-46.6391745,2880390,2,28.0,1
4.0,4.0,300,-23.6275093,-46.7342256,1880590,4,239.69426863887952,0
3.0,1.0,100,-23.5790846,-46.6366727,846195,5,9.0,1
4.0,2.0,127,-23.5343791,-46.6821611,1240120,5,82.0,1
3.0,1.0,90,-23.5495955,-46.6448675,816374,5,171.0,1
2.0,1.0,74,-23.5581227,-46.6806149,1004280,5,93.2428335950552,0
2.0,1.0,60,-23.6162897,-46.6809649,528533,3,11.0,1
3.0,1.0,86,-23.5486537,-46.5953517,556300,2,41.0,1
2.0,1.0,107,-23.5369577,-46.6688196,995240,1,41.198046954932174,0
3.0,1.0,220,-23.5477854,-46.6541004,2089500,5,78.0,1
3.0,2.0,156,-23.5325118,-46.7183109,1650810,4,47.119392614058036,0
3.0,1.0,108,-23.543344,-46.687263,1043810,3,39.0,1
3.0,3.0,129,-23.5388583,-46.7132246,1569620,1,21.116559748176055,0
3.0,2.0,155,-23.5607639,-46.6816284,1806340,2,92.97231946334279,0
2.0,2.0,76,-23.6106193,-46.6877893,986028,3,107.0,1
2.0,1.0,85,-23.5991288,-46.6384213,745988,4,167.0,1
3.0,2.0,236,-23.5857969,-46.6856333,2884340,5,111.32359612910813,0
3.0,3.0,140,-23.5614117,-46.6890433,2031400,1,174.56592888832887,0
1.0,1.0,42,-23.5965959,-46.6056088,276318,3,27.0,1
2.0,1.0,59,-23.5865922,-46.6263166,460596,2,91.0,1
2.0,1.0,77,-23.5616292,-46.6783322,817243,5,189.91895231461092,0
2.0,1.0,75,-23.5859497,-46.7199379,499316,4,107.0,1
3.0,2.0,96,-23.5307307,-46.7279866,945928,2,40.0,1
3.0,2.0,78,-23.6154944,-46.6342287,706939,1,7.0,1
3.0,3.0,246,-23.5813368,-46.6727268,2851240,5,61.06980194445767,0
4.0,6.0,472,-23.6366667,-46.73,4625370,2,162.14845068025258,0
3.0,2.0,92,-23.537843,-46.7054405,1130920,4,286.9098303576849,0
2.0,1.0,108,-23.552967,-46.651345,933596,4,316.0,1
3.0,1.0,200,-23.568723,-46.643992,1838450,3,36.0,1
3.0,2.0,69,-23.604,-46.616,637986,5,177.0,1
2.0,1.0,57,-23.5367858,-46.6783199,718018,1,42.0,1
3.0,2.0,128,-23.536093,-46.681984,1257260,2,83.0,1
2.0,2.0,102,-23.5535271,-46.6981076,1191300,3,19.0,1
3.0,1.0,164,-23.5599176,-46.6721,2046000,1,124.0,1
1.0,1.0,46,-23.5892555,-46.6287176,430336,1,58.0,1
3.0,2.0,150,-23.5810747,-46.6818187,1954890,2,42.0,1
3.0,1.0,84,-23.5994616,-46.6897697,1182450,2,116.19751951725877,0
4.0,3.0,176,-23.5856586,-46.626604,1410790,4,28.0,1
3.0,3.0,148,-23.6274109,-46.6960813,1276480,1,85.0,1
4.0,3.0,320,-23.6423523,-46.6704199,1875720,3,68.27452304559898,0
4.0,2.0,220,-23.5408633,-46.6725034,1785290,2,26.0,1
2.0,1.0,65,-23.6364268,-46.6380656,395304,5,117.0,1
3.0,1.0,120,-23.5685294,-46.6236332,645492,4,47.0,1
3.0,1.0,150,-23.5788356,-46.6726225,1728690,1,32.0,1
4.0,2.0,90,-23.646648,-46.6681214,760008,3,58.937296941393015,0
3.0,3.0,171,-23.6110257,-46.6833758,2063960,3,355.74349070511164,0
4.0,4.0,270,-23.6048443,-46.6765193,4271110,5,238.0060998014748,0
1.0,1.0,42,-23.5951534,-46.6712368,535768,2,55.0,1
2.0,1.0,120,-23.539475,-46.702913,1028810,1,16.0,1
4.0,3.0,347,-23.5453598,-46.6547291,3852500,4,137.18773692991508,0
3.0,1.0,86,-23.55736,-46.6046844,636933,5,324.0,1
3.0,2.0,107,-23.6243295,-46.736433,587597,5,14.615852553246222,0
3.0,1.0,131,-23.5763812,-46.6490834,1311080,5,208.81194067226787,0
4.0,4.0,394,-23.57704,-46.6464322,4276940,5,243.0,1
2.0,1.0,48,-23.5966187,-46.5995602,431274,3,305.20871201317556,0
2.0,1.0,90,-23.5420614,-46.674835,625318,4,158.0,1
5.0,7.0,517,-23.6366667,-46.73,3965470,4,109.2703552896941,0
4.0,4.0,308,-23.5892931,-46.6280705,3966890,2,321.1917078515016,0
3.0,1.0,120,-23.546089,-46.68903,754420,1,25.0,1
2.0,1.0,110,-23.5335954,-46.7182052,599463,5,3.0,1
2.0,1.0,86,-23.5946812,-46.6896041,1473420,3,350.3903095415219,0
3.0,2.0,107,-23.5698388,-46.655007,1171950,3,148.0,1
2.0,2.0,140,-23.6011079,-46.7161175,1718800,2,236.8263704375427,0
2.0,1.0,59,-23.6463603,-46.6692059,440390,2,218.42714032599616,0
3.0,2.0,127,-23.5298032,-46.7268387,1286050,5,108.82359433918631,0
4.0,4.0,206,-23.6232341,-46.7195204,1805190,5,54.65857643838583,0
3.0,1.0,140,-23.5437226,-46.6538747,1259190,1,24.328689957880094,0
3.0,2.0,126,-23.5835598,-46.629028,1122740,4,65.0,1
1.0,1.0,78,-23.5757568,-46.6379857,850219,4,106.0,1
3.0,1.0,95,-23.5975711,-46.6351181,854130,3,104.78269728505558,0
2.0,1.0,48,-23.5212233,-46.7299256,496613,5,158.78748385560425,0
3.0,2.0,87,-23.5959153,-46.6745188,1315600,4,53.69378994113466,0
2.0,1.0,98,-23.5601919,-46.6599329,911964,5,125.0,1
3.0,1.0,85,-23.6009764,-46.6196251,631986,3,85.53152752935905,0
4.0,3.0,215,-23.5352752,-46.6772473,1852170,5,148.69429462861837,0
4.0,2.0,127,-23.5276168,-46.6875398,1321800,4,3.0,1
4.0,5.0,400,-23.5796423,-46.5895484,3040610,3,106.95013848263497,0
2.0,1.0,91,-23.5668886,-46.6624209,1196760,3,261.6493810430596,0
4.0,4.0,216,-23.5941542,-46.6670824,3008710,3,326.24311986371885,0
3.0,1.0,130,-23.6045781,-46.6601488,1300260,4,130.9018937523514,0
3.0,1.0,180,-23.5489885,-46.6505192,1632750,5,302.37080757669713,0
2.0,2.0,65,-23.5749713,-46.6240537,653219,2,346.9640040584454,0
1.0,1.0,37,-23.5375607,-46.6537675,368094,1,142.44675687068116,0
3.0,2.0,143,-23.6070259,-46.6671678,1781960,4,358.5696652574174,0
2.0,2.0,140,-23.56221,-46.630224,1386580,2,127.6156155355856,0
3.0,3.0,107,-23.606343,-46.6359178,1091050,5,20.875813285179387,0
2.0,1.0,58,-23.6278698,-46.6422733,558375,5,66.68255156793896,0
3.0,2.0,84,-23.617116,-46.633042,853253,3,302.27456024592783,0
2.0,1.0,97,-23.6026973,-46.6438837,851304,4,88.69725952407997,0
3.0,2.0,112,-23.6264195,-46.707108,1194010,5,199.54744708863956,0
2.0,1.0,100,-23.5776856,-46.6187046,555488,2,94.0,1
3.0,2.0,106,-23.6373937,-46.6319097,1047900,2,35.0,1
3.0,2.0,168,-23.5712208,-46.6480861,1933960,4,273.9090378827614,0
2.0,1.0,85,-23.5725702,-46.6453841,978491,3,156.094488474093,0
2.0,1.0,54,-23.585959,-46.6337037,716982,1,50.746144506599,0
2.0,1.0,108,-23.5764146,-46.6064224,1131730,4,82.87884760422668,0
3.0,3.0,171,-23.615948,-46.6752401,1540860,5,63.0,1
3.0,2.0,176,-23.603997,-46.620972,1561300,4,1.9294656883807448,0
3.0,1.0,200,-23.5577149,-46.6610699,2155310,3,73.0,1
4.0,3.0,134,-23.6053097,-46.6397215,1532270,2,140.0,1
3.0,1.0,107,-23.5379586,-46.6547702,1056250,3,239.25199225124308,0
3.0,4.0,129,-23.6345426,-46.7258479,1042440,5,324.0,1
4.0,2.0,277,-23.5387883,-46.6581424,2775200,3,350.06851277907504,0
3.0,1.0,123,-23.5514536,-46.6873978,1189960,3,107.0,1
3.0,2.0,130,-23.6081878,-46.6593799,1498710,3,201.8156216008774,0
3.0,3.0,240,-23.6179342,-46.7364061,1523920,4,191.86125419019007,0
3.0,2.0,90,-23.6125756,-46.6318973,889591,2,27.501617298950784,0
2.0,2.0,48,-23.5695177,-46.6940698,605904,5,321.7515579628424,0
2.0,1.0,59,-23.6009887,-46.6089883,442013,1,65.0,1
2.0,1.0,57,-23.6202796,-46.6372109,601572,4,235.0,1
1.0,2.0,60,-23.5928118,-46.624939,758945,3,223.6386126188651,0
2.0,2.0,62,-23.6246605,-46.633856,537258,5,110.25487223951058,0
3.0,1.0,125,-23.5667729,-46.6637074,1553560,2,4.461942582230556,0
4.0,2.0,135,-23.6227371,-46.675429,1806110,3,139.48164762651544,0
3.0,3.0,167,-23.5813184,-46.6776553,3393790,2,154.5028689830964,0
3.0,1.0,130,-23.5456403,-46.6598868,1263380,3,84.0,1
4.0,2.0,173,-23.5943842,-46.669285,1954300,2,256.0,1
3.0,1.0,90,-23.6028137,-46.643332,670918,2,13.0,1
3.0,2.0,120,-23.6291004,-46.6895476,892463,1,272.4702913352444,0
3.0,1.0,85,-23.552741,-46.6537444,771019,5,17.0,1
2.0,2.0,83,-23.5965821,-46.6674053,1811240,3,344.21865406396626,0
3.0,2.0,72,-23.5343462,-46.6907679,691846,2,146.0,1
3.0,4.0,185,-23.6243523,-46.6848311,1793820,5,338.7642057911694,0
3.0,3.0,138,-23.5866278,-46.6300887,1551790,4,171.5800227361089,0
2.0,1.0,62,-23.5588285,-46.5797017,303759,3,277.2077409192906,0
4.0,2.0,196,-23.5753321,-46.6449118,2256290,4,152.96284140487978,0
2.0,1.0,53,-23.5524515,-46.6552393,807273,2,303.7631720618646,0
3.0,1.0,96,-23.5418739,-46.6754404,663059,5,79.0,1
4.0,2.0,134,-23.6154539,-46.6867468,1673580,5,326.3131859975443,0
3.0,3.0,210,-23.5839823,-46.6458994,1925940,1,40.0,1
4.0,3.0,169,-23.6018656,-46.6467731,2177110,2,311.92961466159994,0
1.0,1.0,38,-23.5312627,-46.7298738,448498,1,11.0,1
2.0,1.0,50,-23.5423554,-46.716605,425679,2,5.0,1
2.0,1.0,50,-23.5841828,-46.6182101,349968,2,114.0,1
4.0,3.0,253,-23.5231622,-46.7112261,2596200,1,275.2063064577556,0
2.0,1.0,86,-23.5217265,-46.7073874,506987,3,9.895180706414429,0
3.0,2.0,244,-23.6232987,-46.673502,2199330,2,45.06565922394942,0
3.0,3.0,189,-23.496029,-46.6358711,1825480,2,123.0,1
3.0,2.0,98,-23.5522169,-46.6769493,1323020,4,89.73346970666094,0
2.0,1.0,77,-23.559243,-46.6662783,1129600,5,193.1830382798558,0
4.0,4.0,184,-23.57637,-46.6373991,2534740,3,244.95054530663108,0
3.0,2.0,94,-23.5686441,-46.5808624,661736,5,44.0,1
3.0,4.0,130,-23.5593353,-46.6783331,1679120,4,141.58987301825172,0
3.0,1.0,130,-23.5703121,-46.6528344,1424640,4,46.0,1
3.0,1.0,198,-23.557823,-46.658111,1636730,3,28.097886561126888,0
2.0,1.0,91,-23.5908998,-46.6407672,536327,3,142.0,1
3.0,2.0,78,-23.5855567,-46.7191512,803059,3,313.1007259834611,0
3.0,3.0,230,-23.5799355,-46.6924276,4000140,3,274.79110515779206,0
3.0,1.0,150,-23.5717441,-46.6577044,1590640,3,88.0,1
2.0,1.0,60,-23.560957,-46.642558,435895,2,63.63327964023977,0
3.0,2.0,85,-23.6453798,-46.6707087,741618,4,89.0,1
4.0,3.0,150,-23.5310361,-46.7152986,1276510,2,112.0,1
3.0,1.0,97,-23.5344412,-46.6657794,730534,2,153.0,1
3.0,2.0,110,-23.5391491,-46.6785663,1192590,5,23.0,1
2.0,2.0,86,-23.538179,-46.682138,1041470,4,253.0,1
2.0,1.0,123,-23.5716359,-46.6164866,1150900,3,64.94722374438427,0
4.0,3.0,320,-23.621779,-46.6810678,2419040,5,17.94890654865146,0
2.0,2.0,60,-23.4977401,-46.6364628,443128,4,58.0,1
4.0,3.0,168,-23.525228,-46.679219,1968470,5,356.9613877172874,0
3.0,2.0,131,-23.5597905,-46.6739002,1408280,5,132.90067770449335,0
2.0,1.0,71,-23.5714667,-46.6512381,647556,2,135.0,1
3.0,1.0,136,-23.5634345,-46.651899,1129440,1,16.0,1
3.0,2.0,82,-23.5950977,-46.633012,863880,5,267.0,1
3.0,2.0,110,-23.5463169,-46.6933378,1124460,3,133.0,1
2.0,1.0,65,-23.5608129,-46.6057828,481403,2,88.0,1
4.0,4.0,347,-23.6327485,-46.7245465,3143830,1,15.190337919423875,0
4.0,4.0,224,-23.6174067,-46.7328726,1057960,4,73.0,1
2.0,1.0,60,-23.6205761,-46.64085,485889,1,37.0,1
2.0,2.0,95,-23.5618999,-46.6832111,1416640,2,55.68546289065762,0
2.0,1.0,60,-23.6375197,-46.7356415,322231,3,20.0,1
4.0,3.0,185,-23.6471752,-46.700534,1400340,5,23.0,1
4.0,1.0,344,-23.6082078,-46.6587679,4096490,1,27.0,1
3.0,2.0,180,-23.563613,-46.668275,2640620,4,163.21678497303614,0
3.0,1.0,89,-23.583754,-46.677533,863386,4,176.04245830240245,0
4.0,2.0,220,-23.5241407,-46.7093015,2259770,2,135.3717583308159,0
4.0,5.0,210,-23.636014,-46.734473,1501740,2,120.0,1
4.0,4.0,300,-23.553258,-46.6884949,2923890,2,11.142426969774867,0
3.0,2.0,240,-23.5440414,-46.6528611,2689530,4,204.46116044679493,0
3.0,3.0,220,-23.5948388,-46.6696803,3467550,4,346.4435105399954,0
4.0,1.0,310,-23.5408524,-46.6609109,2533040,3,8.0,1
2.0,2.0,110,-23.587309,-46.6803628,1933090,3,109.03891010922156,0
1.0,1.0,38,-23.6470516,-46.6627158,211209,1,11.0,1
4.0,3.0,350,-23.6120548,-46.6826467,3290410,3,61.33560738990235,0
2.0,1.0,71,-23.5565795,-46.6398898,735422,3,358.0480875932226,0
3.0,2.0,78,-23.4937986,-46.6262242,645682,5,15.0,1
2.0,1.0,48,-23.5212233,-46.7299256,496613,3,142.05368061526372,0
2.0,1.0,68,-23.6138485,-46.6803668,572809,2,45.0,1
3.0,3.0,125,-23.6294212,-46.732437,867987,2,55.91557957310259,0
3.0,2.0,213,-23.6193033,-46.7379953,2538580,1,0.9359216638856616,0
4.0,3.0,208,-23.5560658,-46.7140034,2708460,2,339.3938922807231,0
4.0,2.0,137,-23.5608129,-46.6057828,1014650,5,61.27204888089386,0
3.0,2.0,165,-23.5647442,-46.6620128,2062130,1,22.697533750178867,0
4.0,3.0,150,-23.5341397,-46.6918775,1545990,4,162.0,1
2.0,1.0,73,-23.5443829,-46.6863863,581746,2,290.83367492340346,0
1.0,1.0,60,-23.5381428,-46.6537396,672383,5,53.343618983777816,0
3.0,1.0,97,-23.5816895,-46.6733271,886734,4,131.0,1
4.0,5.0,272,-23.5983374,-46.6634348,4753950,1,106.0,1
3.0,2.0,222,-23.6361814,-46.7389724,1564940,1,6.0,1
3.0,1.0,90,-23.6283947,-46.6921183,565205,2,4.5201791211263265,0
3.0,3.0,192,-23.615457,-46.6786001,1881990,3,21.0,1
1.0,1.0,30,-23.567598,-46.637781,328369,1,98.0,1
3.0,2.0,118,-23.6293756,-46.7313213,560555,5,42.0,1
2.0,1.0,75,-23.5939274,-46.6853371,701197,4,67.0,1
2.0,1.0,58,-23.63904,-46.735637,371633,3,24.153006919096054,0
3.0,3.0,230,-23.5986007,-46.7243686,1692860,3,27.0,1
3.0,2.0,135,-23.6254459,-46.623809,979635,4,14.0,1
2.0,1.0,64,-23.541438,-46.685859,807070,2,53.0,1
3.0,2.0,105,-23.5999432,-46.6400262,1184240,4,88.93438144371027,0
4.0,3.0,247,-23.5948295,-46.6706082,3566730,4,76.0234485041342,0
2.0,2.0,50,-23.5712778,-46.6335802,558751,1,52.0,1
3.0,3.0,141,-23.5492086,-46.6876559,1572620,3,39.0782137589932,0
3.0,1.0,120,-23.5562439,-46.6594673,1088500,5,32.88095980849074,0
2.0,1.0,70,-23.6028563,-46.6715333,560962,4,28.0,1
2.0,1.0,48,-23.6150801,-46.6050591,309492,3,146.0,1
3.0,2.0,118,-23.5913076,-46.6227104,1324110,3,304.9850962196463,0
3.0,1.0,130,-23.5404191,-46.6584474,1299290,1,199.0,1
2.0,1.0,52,-23.5738065,-46.6256299,678432,4,64.72115829594385,0
2.0,1.0,74,-23.5675612,-46.6523383,929626,1,220.0,1
4.0,2.0,150,-23.5553328,-46.678958,1929450,3,6.477829998505831,0
2.0,2.0,63,-23.5022153,-46.6302214,465284,4,100.0,1
2.0,1.0,120,-23.583723,-46.6800915,1381800,5,33.0,1
2.0,1.0,70,-23.6154025,-46.6253547,509734,4,103.33393358537054,0
2.0,4.0,199,-23.553407,-46.662803,3028810,2,140.99132803114875,0
2.0,1.0,105,-23.544228,-46.693965,1012880,3,31.0,1
4.0,5.0,400,-23.5466637,-46.6562893,4662330,4,313.0653527603282,0
3.0,3.0,292,-23.6157387,-46.6768194,3044330,1,330.96497362142145,0
4.0,5.0,250,-23.5319047,-46.6683891,3143010,2,23.218280922177268,0
4.0,4.0,220,-23.554153,-46.7142958,2956040,3,247.48050938273383,0
4.0,4.0,250,-23.5935287,-46.710956,3803610,3,329.6614883276232,0
2.0,1.0,61,-23.5691038,-46.6351505,564268,4,118.0,1
3.0,4.0,155,-23.5652892,-46.6630318,2587140,5,211.19781328576684,0
4.0,3.0,195,-23.6292479,-46.731285,1152900,2,29.0,1
4.0,3.0,180,-23.5461686,-46.6967525,2413940,3,73.82857126173624,0
4.0,2.0,310,-23.5690897,-46.6535164,3337510,3,327.5853676463986,0
3.0,2.0,62,-23.5744241,-46.6134741,527565,5,22.0,1
5.0,6.0,311,-23.623375,-46.6732708,3833940,1,3.5918831858367684,0
3.0,2.0,98,-23.5699535,-46.6556607,1115080,5,17.0,1
3.0,3.0,170,-23.588123,-46.629682,1858600,3,148.0155125497919,0
4.0,3.0,184,-23.61036,-46.7316095,922300,1,70.0,1
3.0,4.0,141,-23.5980131,-46.6808905,1642620,2,65.94805243498878,0
4.0,4.0,240,-23.621585,-46.6807629,2965690,4,280.19890506659283,0
3.0,3.0,101,-23.5561764,-46.6775926,1355060,2,33.44145960936007,0
3.0,2.0,132,-23.6080732,-46.7049416,716417,4,80.0,1
2.0,1.0,130,-23.6194623,-46.6727087,1322850,5,184.54041777024344,0
3.0,2.0,92,-23.5268439,-46.6914636,918626,1,314.78154085453843,0
3.0,1.0,120,-23.5852139,-46.6448051,1078900,5,211.0,1
2.0,1.0,52,-23.57662,-46.641969,750099,4,18.507627992398625,0
3.0,4.0,210,-23.4991252,-46.6441024,1424770,4,136.42639082478044,0
3.0,1.0,170,-23.5366921,-46.6573406,1540710,2,213.1333154452561,0
2.0,2.0,70,-23.5417525,-46.7024707,772178,3,40.0,1
3.0,2.0,71,-23.5420918,-46.5699879,499956,1,143.0,1
3.0,1.0,121,-23.537152,-46.6627421,1074630,1,11.138306706530798,0
3.0,2.0,117,-23.6119927,-46.6818014,1221540,3,49.0,1
3.0,2.0,105,-23.5522071,-46.6900259,1108580,3,190.26094866685403,0
4.0,3.0,180,-23.5380644,-46.6577914,1841950,4,137.0,1
4.0,4.0,330,-23.548394,-46.661416,4774180,4,101.0,1
3.0,2.0,175,-23.5637016,-46.6848775,1614580,3,3.0,1
3.0,1.0,80,-23.6224167,-46.6897575,813848,3,49.0,1
3.0,1.0,135,-23.5370425,-46.6596734,1512860,4,39.066417944068405,0
2.0,1.0,77,-23.5353235,-46.6900287,718879,5,30.24384195465968,0
3.0,2.0,84,-23.5333734,-46.668047,1268300,1,105.87557845830298,0
2.0,1.0,65,-23.5708008,-46.7246761,518294,4,297.0,1
2.0,2.0,107,-23.6336041,-46.7141935,1160110,2,143.0,1
3.0,3.0,250,-23.6133103,-46.7374391,1486750,3,17.0,1
2.0,1.0,56,-23.61851,-46.6342298,439722,2,103.0,1
3.0,1.0,126,-23.6034828,-46.6564121,1132230,5,15.0,1
3.0,2.0,129,-23.6087203,-46.7071037,854464,2,78.0,1
3.0,4.0,165,-23.539899,-46.68044,1712450,5,308.0,1
3.0,2.0,220,-23.5431892,-46.6623947,2194210,4,309.9016761404562,0
3.0,2.0,138,-23.6320602,-46.7328415,1134080,2,27.0,1
4.0,4.0,280,-23.5682716,-46.5953643,2056620,1,58.0,1
3.0,2.0,110,-23.5585516,-46.6567204,1683210,4,224.96761883947102,0
4.0,3.0,210,-23.6343635,-46.692433,1545100,2,13.0,1
2.0,1.0,49,-23.6472752,-46.6431779,359434,2,40.0,1
2.0,1.0,61,-23.5307241,-46.6881112,708248,2,310.2833544836209,0
2.0,1.0,90,-23.5682578,-46.6278312,761575,5,138.72956870277028,0
4.0,2.0,140,-23.5249979,-46.7309089,1319610,1,78.4860427681184,0
2.0,1.0,52,-23.5529148,-46.6517826,554857,4,49.0,1
4.0,3.0,280,-23.5706441,-46.6568133,4025650,5,270.3311920864408,0
4.0,3.0,180,-23.6052136,-46.6561351,1811190,3,9.0,1
3.0,3.0,161,-23.6336988,-46.731731,1013960,2,60.0,1
2.0,1.0,70,-23.6445349,-46.6692429,430858,2,56.0,1
1.0,1.0,63,-23.6183395,-46.63305,648575,5,231.20112816368098,0
2.0,1.0,80,-23.561333,-46.6714017,1173610,4,151.74783419919996,0
3.0,3.0,151,-23.6129193,-46.6828615,1647110,2,71.39520013761214,0
1.0,2.0,41,-23.6370434,-46.738245,421966,3,86.0,1
3.0,1.0,120,-23.5759967,-46.6488029,1152470,4,312.8391740989779,0
2.0,1.0,80,-23.6117648,-46.6420323,612872,1,157.17475953298168,0
3.0,3.0,146,-23.5856344,-46.6746505,2778980,2,98.50198570096703,0
3.0,3.0,178,-23.5525983,-46.6973418,2466940,2,124.91318430485144,0
2.0,1.0,50,-23.621326,-46.6330343,450110,3,212.0,1
4.0,2.0,260,-23.5806498,-46.6737666,3367380,2,45.715581374517015,0
4.0,3.0,200,-23.5408176,-46.6582533,2118750,4,56.0630645574813,0
4.0,3.0,460,-23.6201447,-46.6727019,4621100,1,190.9826020938311,0
3.0,3.0,135,-23.5391094,-46.6729654,1791050,4,237.32339764391463,0
2.0,1.0,57,-23.603725,-46.622499,528370,1,248.72377190731828,0
2.0,1.0,70,-23.5582537,-46.6395425,389825,5,12.0,1
1.0,1.0,50,-23.5827365,-46.6714342,495494,5,18.0,1
3.0,3.0,157,-23.6038657,-46.6437842,1709370,3,91.90078942911985,0
4.0,5.0,310,-23.5369646,-46.713074,4304800,4,175.7723344600443,0
2.0,1.0,55,-23.6338658,-46.6994958,395316,5,100.0,1
3.0,1.0,145,-23.57193,-46.658992,1617830,1,286.76319759820143,0
2.0,1.0,60,-23.6297709,-46.7389473,715094,4,162.32618072331934,0
1.0,2.0,90,-23.601446,-46.717651,806832,2,21.0,1
